0	2
0	4
30	5
30	6
30	7
60	7
60	7
60	8
60	8
60	8
90	8
90	8
90	8
90	8
90	9
90	9
90	10
90	11
90	12
120	12
120	12
120	12
120	12
120	12
120	12
120	12
120	12
120	13
120	13
120	14
150	14
150	14
150	14
150	14
150	15
150	15
150	15
150	15
150	15
150	15
150	15
150	15
150	16
180	16
180	16
180	16
180	16
180	16
180	16
180	16
180	16
180	16
180	16
180	16
180	16
180	16
180	17
210	17
210	17
210	17
210	17
210	17
210	17
210	17
210	17
210	18
210	18
210	18
210	18
210	18
210	18
210	18
240	18
240	18
240	18
240	18
240	18
240	18
240	18
240	18
240	18
240	19
240	19
240	19
240	19
240	19
240	19
240	19
270	19
270	19
270	19
270	19
270	19
270	19
270	19
270	19
270	19
270	19
270	19
270	19
270	20
270	20
270	20
270	20
270	20
