0	2
0	4
30	5
30	6
60	6
60	7
60	7
60	8
60	9
60	10
60	11
90	11
90	11
90	11
90	11
90	11
90	11
90	11
90	12
90	13
120	13
120	13
120	13
120	13
120	13
120	14
120	14
120	14
120	14
120	15
120	15
120	16
150	16
150	16
150	16
150	16
150	16
150	17
150	18
150	19
150	20
150	20
150	20
150	20
150	21
150	22
150	22
150	22
150	22
150	22
180	22
180	22
180	22
180	22
180	22
180	22
180	22
180	22
180	22
180	22
180	22
180	22
180	22
180	22
180	23
180	23
180	23
180	23
180	23
180	24
210	24
210	24
210	24
210	24
210	24
210	24
210	24
210	24
210	25
210	25
210	25
210	26
210	26
210	26
210	26
210	26
210	26
210	27
210	27
210	27
210	27
210	27
210	27
240	27
240	27
240	27
240	27
240	27
240	27
240	27
240	27
240	27
240	27
240	27
240	27
240	28
240	28
240	28
240	29
240	30
240	30
240	30
240	30
240	30
240	30
240	30
240	30
240	30
240	30
270	30
270	30
270	30
270	30
270	30
270	30
270	30
270	30
270	30
270	31
270	31
270	31
270	31
270	31
270	31
270	31
270	31
270	31
270	31
270	31
270	31
270	31
270	31
270	31
270	31
270	31
270	31
