A-dq

QoS,BE
SRC, DST, CEPID,,SEND, DROP, DROP %,,MIN DELAY,AVG DELAY,MAX DELAY,,MIN JITTER,AVG JITTER,MAX JITTER
1,2,130,,1,0,0,,1.06602,1.06602,1.06602,,9.22337e+09,-nan,0
1,2,131,,1,0,0,,1.04195,1.04195,1.04195,,9.22337e+09,-nan,0
1,2,132,,1,0,0,,1.0463,1.0463,1.0463,,9.22337e+09,-nan,0
1,2,133,,1,0,0,,1.04363,1.04363,1.04363,,9.22337e+09,-nan,0
1,2,134,,1,0,0,,1.06257,1.06257,1.06257,,9.22337e+09,-nan,0
1,2,135,,1,0,0,,1.07048,1.07048,1.07048,,9.22337e+09,-nan,0
1,2,136,,1,0,0,,1.08158,1.08158,1.08158,,9.22337e+09,-nan,0
1,2,137,,1,0,0,,1.09889,1.09889,1.09889,,9.22337e+09,-nan,0
1,2,138,,1,0,0,,1.10489,1.10489,1.10489,,9.22337e+09,-nan,0
1,2,139,,1,0,0,,1.14088,1.14088,1.14088,,9.22337e+09,-nan,0
1,2,140,,1,0,0,,1.10183,1.10183,1.10183,,9.22337e+09,-nan,0
1,2,141,,1,0,0,,1.13176,1.13176,1.13176,,9.22337e+09,-nan,0
1,2,142,,1,0,0,,1.14215,1.14215,1.14215,,9.22337e+09,-nan,0
1,2,143,,1,0,0,,1.14961,1.14961,1.14961,,9.22337e+09,-nan,0
1,2,144,,1,0,0,,1.15233,1.15233,1.15233,,9.22337e+09,-nan,0
1,2,145,,1,0,0,,1.13648,1.13648,1.13648,,9.22337e+09,-nan,0
1,2,146,,1,0,0,,1.13468,1.13468,1.13468,,9.22337e+09,-nan,0
1,2,147,,1,0,0,,1.1499,1.1499,1.1499,,9.22337e+09,-nan,0
1,2,148,,1,0,0,,1.15889,1.15889,1.15889,,9.22337e+09,-nan,0
1,2,149,,1,0,0,,1.18359,1.18359,1.18359,,9.22337e+09,-nan,0
1,2,150,,1,0,0,,1.17747,1.17747,1.17747,,9.22337e+09,-nan,0
1,2,151,,1,0,0,,1.15793,1.15793,1.15793,,9.22337e+09,-nan,0
1,2,152,,1,0,0,,1.16385,1.16385,1.16385,,9.22337e+09,-nan,0
1,2,153,,1,0,0,,1.12492,1.12492,1.12492,,9.22337e+09,-nan,0
1,2,154,,1,0,0,,1.08161,1.08161,1.08161,,9.22337e+09,-nan,0
1,2,155,,1,0,0,,1.08276,1.08276,1.08276,,9.22337e+09,-nan,0
1,2,156,,1,0,0,,1.11252,1.11252,1.11252,,9.22337e+09,-nan,0
1,2,157,,1,0,0,,1.07266,1.07266,1.07266,,9.22337e+09,-nan,0
1,2,158,,1,0,0,,1.0762,1.0762,1.0762,,9.22337e+09,-nan,0
1,2,159,,1,0,0,,1.06914,1.06914,1.06914,,9.22337e+09,-nan,0
1,2,160,,1,0,0,,1.04571,1.04571,1.04571,,9.22337e+09,-nan,0
1,2,161,,1,0,0,,1.03874,1.03874,1.03874,,9.22337e+09,-nan,0
1,2,162,,1,0,0,,1.03855,1.03855,1.03855,,9.22337e+09,-nan,0
1,2,163,,1,0,0,,1.03932,1.03932,1.03932,,9.22337e+09,-nan,0
1,2,164,,1,0,0,,1.03648,1.03648,1.03648,,9.22337e+09,-nan,0
1,2,165,,1,0,0,,1.025,1.025,1.025,,9.22337e+09,-nan,0
1,2,166,,1,0,0,,1.0268,1.0268,1.0268,,9.22337e+09,-nan,0
1,2,167,,1,0,0,,1.02744,1.02744,1.02744,,9.22337e+09,-nan,0
1,2,168,,1,0,0,,1.03684,1.03684,1.03684,,9.22337e+09,-nan,0
1,2,169,,1,0,0,,1.03325,1.03325,1.03325,,9.22337e+09,-nan,0
1,2,170,,1,0,0,,1.03497,1.03497,1.03497,,9.22337e+09,-nan,0
1,2,171,,1,0,0,,1.04231,1.04231,1.04231,,9.22337e+09,-nan,0
1,2,172,,1,0,0,,1.03866,1.03866,1.03866,,9.22337e+09,-nan,0
1,2,173,,1,0,0,,1.04917,1.04917,1.04917,,9.22337e+09,-nan,0
1,2,174,,1,0,0,,1.03976,1.03976,1.03976,,9.22337e+09,-nan,0
