

QoS,BE
SRC, DST, CEPID,,SEND, DROP, DROP %,,MIN DELAY,AVG DELAY,MAX DELAY,,MIN JITTER,AVG JITTER,MAX JITTER
3,8,73,,1,0,0,,4.01405,4.01405,4.01405,,9.22337e+09,-nan,0
3,8,74,,1,0,0,,4.01321,4.01321,4.01321,,9.22337e+09,-nan,0
3,8,75,,1,0,0,,4.007,4.007,4.007,,9.22337e+09,-nan,0
3,8,76,,1,0,0,,4.01232,4.01232,4.01232,,9.22337e+09,-nan,0
3,8,77,,1,0,0,,4.00944,4.00944,4.00944,,9.22337e+09,-nan,0
3,8,78,,1,0,0,,4.0103,4.0103,4.0103,,9.22337e+09,-nan,0
3,8,79,,1,0,0,,4.00906,4.00906,4.00906,,9.22337e+09,-nan,0
3,8,80,,1,0,0,,4.01319,4.01319,4.01319,,9.22337e+09,-nan,0
3,8,81,,1,0,0,,4.01149,4.01149,4.01149,,9.22337e+09,-nan,0
3,8,82,,1,0,0,,4.00943,4.00943,4.00943,,9.22337e+09,-nan,0
3,8,83,,1,0,0,,4.01325,4.01325,4.01325,,9.22337e+09,-nan,0
3,8,84,,1,0,0,,4.01318,4.01318,4.01318,,9.22337e+09,-nan,0
3,8,85,,1,0,0,,4.01267,4.01267,4.01267,,9.22337e+09,-nan,0
3,8,86,,1,0,0,,4.00752,4.00752,4.00752,,9.22337e+09,-nan,0
3,8,87,,1,0,0,,4.01267,4.01267,4.01267,,9.22337e+09,-nan,0
3,8,88,,1,0,0,,4.01341,4.01341,4.01341,,9.22337e+09,-nan,0
3,8,89,,1,0,0,,4.0126,4.0126,4.0126,,9.22337e+09,-nan,0
3,8,90,,1,0,0,,4.01018,4.01018,4.01018,,9.22337e+09,-nan,0
3,8,91,,1,0,0,,4.01018,4.01018,4.01018,,9.22337e+09,-nan,0
3,8,92,,1,0,0,,4.00913,4.00913,4.00913,,9.22337e+09,-nan,0
3,8,93,,1,0,0,,4.00535,4.00535,4.00535,,9.22337e+09,-nan,0
3,8,94,,1,0,0,,4.01202,4.01202,4.01202,,9.22337e+09,-nan,0
3,8,95,,1,0,0,,4.01347,4.01347,4.01347,,9.22337e+09,-nan,0
3,8,96,,1,0,0,,4.01427,4.01427,4.01427,,9.22337e+09,-nan,0
3,8,97,,1,0,0,,4.01291,4.01291,4.01291,,9.22337e+09,-nan,0
3,8,98,,1,0,0,,4.01416,4.01416,4.01416,,9.22337e+09,-nan,0
3,8,99,,1,0,0,,4.01185,4.01185,4.01185,,9.22337e+09,-nan,0
3,8,100,,1,0,0,,4.01516,4.01516,4.01516,,9.22337e+09,-nan,0
3,8,101,,1,0,0,,4.00748,4.00748,4.00748,,9.22337e+09,-nan,0
3,8,102,,1,0,0,,4.01232,4.01232,4.01232,,9.22337e+09,-nan,0
3,8,103,,1,0,0,,4.01258,4.01258,4.01258,,9.22337e+09,-nan,0
3,8,104,,1,0,0,,4.01428,4.01428,4.01428,,9.22337e+09,-nan,0
3,8,105,,1,0,0,,4.01441,4.01441,4.01441,,9.22337e+09,-nan,0
3,8,106,,1,0,0,,4.00681,4.00681,4.00681,,9.22337e+09,-nan,0
3,8,107,,1,0,0,,4.00658,4.00658,4.00658,,9.22337e+09,-nan,0
3,8,108,,1,0,0,,4.01366,4.01366,4.01366,,9.22337e+09,-nan,0
3,8,109,,1,0,0,,4.00806,4.00806,4.00806,,9.22337e+09,-nan,0
3,8,110,,1,0,0,,4.01441,4.01441,4.01441,,9.22337e+09,-nan,0
3,8,111,,1,0,0,,4.01039,4.01039,4.01039,,9.22337e+09,-nan,0
3,8,112,,1,0,0,,4.01413,4.01413,4.01413,,9.22337e+09,-nan,0
3,8,113,,1,0,0,,4.01178,4.01178,4.01178,,9.22337e+09,-nan,0
3,8,114,,1,0,0,,4.00636,4.00636,4.00636,,9.22337e+09,-nan,0
3,8,115,,1,0,0,,4.01484,4.01484,4.01484,,9.22337e+09,-nan,0
3,8,116,,1,0,0,,4.00961,4.00961,4.00961,,9.22337e+09,-nan,0
3,8,117,,1,0,0,,4.0115,4.0115,4.0115,,9.22337e+09,-nan,0
3,8,118,,1,0,0,,4.00731,4.00731,4.00731,,9.22337e+09,-nan,0
3,8,119,,1,0,0,,4.01156,4.01156,4.01156,,9.22337e+09,-nan,0
3,8,120,,1,0,0,,4.00887,4.00887,4.00887,,9.22337e+09,-nan,0
3,8,121,,1,0,0,,4.01235,4.01235,4.01235,,9.22337e+09,-nan,0
3,8,122,,1,0,0,,4.01039,4.01039,4.01039,,9.22337e+09,-nan,0
3,8,123,,1,0,0,,4.00954,4.00954,4.00954,,9.22337e+09,-nan,0
3,8,124,,1,0,0,,4.00945,4.00945,4.00945,,9.22337e+09,-nan,0
3,8,125,,1,0,0,,4.00922,4.00922,4.00922,,9.22337e+09,-nan,0
3,8,126,,1,0,0,,4.00974,4.00974,4.00974,,9.22337e+09,-nan,0
3,8,127,,1,0,0,,4.01557,4.01557,4.01557,,9.22337e+09,-nan,0
3,8,128,,1,0,0,,4.01094,4.01094,4.01094,,9.22337e+09,-nan,0
3,8,129,,1,0,0,,4.01152,4.01152,4.01152,,9.22337e+09,-nan,0
3,8,130,,1,0,0,,4.01044,4.01044,4.01044,,9.22337e+09,-nan,0
3,8,131,,1,0,0,,4.00527,4.00527,4.00527,,9.22337e+09,-nan,0
3,8,132,,1,0,0,,4.00692,4.00692,4.00692,,9.22337e+09,-nan,0
3,8,133,,1,0,0,,4.00642,4.00642,4.00642,,9.22337e+09,-nan,0
3,8,134,,1,0,0,,4.01103,4.01103,4.01103,,9.22337e+09,-nan,0
3,8,135,,1,0,0,,4.00749,4.00749,4.00749,,9.22337e+09,-nan,0
3,8,136,,1,0,0,,4.01081,4.01081,4.01081,,9.22337e+09,-nan,0
3,8,137,,1,0,0,,4.01283,4.01283,4.01283,,9.22337e+09,-nan,0
3,8,138,,1,0,0,,4.00665,4.00665,4.00665,,9.22337e+09,-nan,0
3,8,139,,1,0,0,,4.00652,4.00652,4.00652,,9.22337e+09,-nan,0
3,8,140,,1,0,0,,4.0069,4.0069,4.0069,,9.22337e+09,-nan,0
3,8,141,,1,0,0,,4.01402,4.01402,4.01402,,9.22337e+09,-nan,0
3,8,142,,1,0,0,,4.00921,4.00921,4.00921,,9.22337e+09,-nan,0
3,8,143,,1,0,0,,4.01192,4.01192,4.01192,,9.22337e+09,-nan,0
3,8,144,,1,0,0,,4.01237,4.01237,4.01237,,9.22337e+09,-nan,0
3,8,145,,1,0,0,,4.00521,4.00521,4.00521,,9.22337e+09,-nan,0
3,8,146,,1,0,0,,4.00818,4.00818,4.00818,,9.22337e+09,-nan,0
3,8,147,,1,0,0,,4.01375,4.01375,4.01375,,9.22337e+09,-nan,0
3,8,148,,1,0,0,,4.00822,4.00822,4.00822,,9.22337e+09,-nan,0
3,8,149,,1,0,0,,4.00618,4.00618,4.00618,,9.22337e+09,-nan,0
3,8,150,,1,0,0,,4.00984,4.00984,4.00984,,9.22337e+09,-nan,0
3,8,151,,1,0,0,,4.00754,4.00754,4.00754,,9.22337e+09,-nan,0
3,8,152,,1,0,0,,4.01391,4.01391,4.01391,,9.22337e+09,-nan,0
3,8,153,,1,0,0,,4.00893,4.00893,4.00893,,9.22337e+09,-nan,0
3,8,154,,1,0,0,,4.01213,4.01213,4.01213,,9.22337e+09,-nan,0
3,8,155,,1,0,0,,4.00743,4.00743,4.00743,,9.22337e+09,-nan,0
3,8,156,,1,0,0,,4.00908,4.00908,4.00908,,9.22337e+09,-nan,0
3,8,157,,1,0,0,,4.00541,4.00541,4.00541,,9.22337e+09,-nan,0
3,8,158,,1,0,0,,4.01317,4.01317,4.01317,,9.22337e+09,-nan,0
3,8,159,,1,0,0,,4.01287,4.01287,4.01287,,9.22337e+09,-nan,0
3,8,160,,1,0,0,,4.00923,4.00923,4.00923,,9.22337e+09,-nan,0
3,8,161,,1,0,0,,4.0088,4.0088,4.0088,,9.22337e+09,-nan,0
3,8,162,,1,0,0,,4.0082,4.0082,4.0082,,9.22337e+09,-nan,0
3,8,163,,1,0,0,,4.00766,4.00766,4.00766,,9.22337e+09,-nan,0
3,8,164,,1,0,0,,4.00691,4.00691,4.00691,,9.22337e+09,-nan,0
3,8,165,,1,0,0,,4.0096,4.0096,4.0096,,9.22337e+09,-nan,0
3,8,166,,1,0,0,,4.00535,4.00535,4.00535,,9.22337e+09,-nan,0
3,8,167,,1,0,0,,4.01005,4.01005,4.01005,,9.22337e+09,-nan,0
3,9,1,,1,0,0,,3.06831,3.06831,3.06831,,9.22337e+09,-nan,0
3,9,2,,1,0,0,,3.01033,3.01033,3.01033,,9.22337e+09,-nan,0
3,9,3,,1,0,0,,3.01068,3.01068,3.01068,,9.22337e+09,-nan,0
3,9,4,,1,0,0,,3.00955,3.00955,3.00955,,9.22337e+09,-nan,0
3,9,5,,1,0,0,,3.01152,3.01152,3.01152,,9.22337e+09,-nan,0
3,9,6,,1,0,0,,3.00591,3.00591,3.00591,,9.22337e+09,-nan,0
3,9,7,,1,0,0,,3.01057,3.01057,3.01057,,9.22337e+09,-nan,0
3,9,8,,1,0,0,,3.00839,3.00839,3.00839,,9.22337e+09,-nan,0
3,9,9,,1,0,0,,3.00977,3.00977,3.00977,,9.22337e+09,-nan,0
3,9,10,,1,0,0,,3.00988,3.00988,3.00988,,9.22337e+09,-nan,0
3,9,11,,1,0,0,,3.00764,3.00764,3.00764,,9.22337e+09,-nan,0
3,9,12,,1,0,0,,3.00698,3.00698,3.00698,,9.22337e+09,-nan,0
3,9,13,,1,0,0,,3.00456,3.00456,3.00456,,9.22337e+09,-nan,0
3,9,14,,1,0,0,,3.0105,3.0105,3.0105,,9.22337e+09,-nan,0
3,9,15,,1,0,0,,3.00726,3.00726,3.00726,,9.22337e+09,-nan,0
3,9,16,,1,0,0,,3.00776,3.00776,3.00776,,9.22337e+09,-nan,0
3,9,17,,1,0,0,,3.00787,3.00787,3.00787,,9.22337e+09,-nan,0
3,9,18,,1,0,0,,3.00477,3.00477,3.00477,,9.22337e+09,-nan,0
3,9,19,,1,0,0,,3.01019,3.01019,3.01019,,9.22337e+09,-nan,0
3,9,20,,1,0,0,,3.00503,3.00503,3.00503,,9.22337e+09,-nan,0
3,9,21,,1,0,0,,3.01056,3.01056,3.01056,,9.22337e+09,-nan,0
3,9,22,,1,0,0,,3.00516,3.00516,3.00516,,9.22337e+09,-nan,0
3,9,23,,1,0,0,,3.00777,3.00777,3.00777,,9.22337e+09,-nan,0
3,9,24,,1,0,0,,3.00757,3.00757,3.00757,,9.22337e+09,-nan,0
3,9,25,,1,0,0,,3.00736,3.00736,3.00736,,9.22337e+09,-nan,0
3,9,26,,1,0,0,,3.00498,3.00498,3.00498,,9.22337e+09,-nan,0
3,9,27,,1,0,0,,3.0072,3.0072,3.0072,,9.22337e+09,-nan,0
3,9,28,,1,0,0,,3.0076,3.0076,3.0076,,9.22337e+09,-nan,0
3,9,29,,1,0,0,,3.00442,3.00442,3.00442,,9.22337e+09,-nan,0
3,9,30,,1,0,0,,3.00643,3.00643,3.00643,,9.22337e+09,-nan,0
3,9,31,,1,0,0,,3.00943,3.00943,3.00943,,9.22337e+09,-nan,0
3,9,32,,1,0,0,,3.00959,3.00959,3.00959,,9.22337e+09,-nan,0
3,9,33,,1,0,0,,3.0085,3.0085,3.0085,,9.22337e+09,-nan,0
3,9,34,,1,0,0,,3.01019,3.01019,3.01019,,9.22337e+09,-nan,0
3,9,35,,1,0,0,,3.00467,3.00467,3.00467,,9.22337e+09,-nan,0
3,9,36,,1,0,0,,3.00646,3.00646,3.00646,,9.22337e+09,-nan,0
3,9,37,,1,0,0,,3.00593,3.00593,3.00593,,9.22337e+09,-nan,0
3,9,38,,1,0,0,,3.00935,3.00935,3.00935,,9.22337e+09,-nan,0
3,9,39,,1,0,0,,3.00529,3.00529,3.00529,,9.22337e+09,-nan,0
3,9,40,,1,0,0,,3.00988,3.00988,3.00988,,9.22337e+09,-nan,0
3,9,41,,1,0,0,,3.00985,3.00985,3.00985,,9.22337e+09,-nan,0
3,9,42,,1,0,0,,3.00475,3.00475,3.00475,,9.22337e+09,-nan,0
3,9,43,,1,0,0,,3.01002,3.01002,3.01002,,9.22337e+09,-nan,0
3,9,44,,1,0,0,,3.00908,3.00908,3.00908,,9.22337e+09,-nan,0
3,9,45,,1,0,0,,3.00849,3.00849,3.00849,,9.22337e+09,-nan,0
3,9,46,,1,0,0,,3.00563,3.00563,3.00563,,9.22337e+09,-nan,0
3,9,47,,1,0,0,,3.00789,3.00789,3.00789,,9.22337e+09,-nan,0
3,9,48,,1,0,0,,3.00858,3.00858,3.00858,,9.22337e+09,-nan,0
3,9,49,,1,0,0,,3.00546,3.00546,3.00546,,9.22337e+09,-nan,0
3,9,50,,1,0,0,,3.00502,3.00502,3.00502,,9.22337e+09,-nan,0
3,9,51,,1,0,0,,3.00615,3.00615,3.00615,,9.22337e+09,-nan,0
3,9,52,,1,0,0,,3.00728,3.00728,3.00728,,9.22337e+09,-nan,0
3,9,53,,1,0,0,,3.01011,3.01011,3.01011,,9.22337e+09,-nan,0
3,9,54,,1,0,0,,3.00958,3.00958,3.00958,,9.22337e+09,-nan,0
3,9,55,,1,0,0,,3.00748,3.00748,3.00748,,9.22337e+09,-nan,0
3,9,56,,1,0,0,,3.00505,3.00505,3.00505,,9.22337e+09,-nan,0
3,9,57,,1,0,0,,3.00884,3.00884,3.00884,,9.22337e+09,-nan,0
3,9,58,,1,0,0,,3.00396,3.00396,3.00396,,9.22337e+09,-nan,0
3,9,59,,1,0,0,,3.00754,3.00754,3.00754,,9.22337e+09,-nan,0
3,9,60,,1,0,0,,3.01044,3.01044,3.01044,,9.22337e+09,-nan,0
3,9,61,,1,0,0,,3.0038,3.0038,3.0038,,9.22337e+09,-nan,0
3,9,62,,1,0,0,,3.00902,3.00902,3.00902,,9.22337e+09,-nan,0
3,9,63,,1,0,0,,3.01003,3.01003,3.01003,,9.22337e+09,-nan,0
3,9,64,,1,0,0,,3.01124,3.01124,3.01124,,9.22337e+09,-nan,0
3,9,65,,1,0,0,,3.00772,3.00772,3.00772,,9.22337e+09,-nan,0
3,9,66,,1,0,0,,3.00971,3.00971,3.00971,,9.22337e+09,-nan,0
3,9,67,,1,0,0,,3.0145,3.0145,3.0145,,9.22337e+09,-nan,0
3,9,68,,1,0,0,,3.01068,3.01068,3.01068,,9.22337e+09,-nan,0
3,9,69,,1,0,0,,3.01066,3.01066,3.01066,,9.22337e+09,-nan,0
3,9,70,,1,0,0,,3.00383,3.00383,3.00383,,9.22337e+09,-nan,0
3,9,71,,1,0,0,,3.0107,3.0107,3.0107,,9.22337e+09,-nan,0
3,9,72,,1,0,0,,3.00447,3.00447,3.00447,,9.22337e+09,-nan,0
3,9,73,,1,0,0,,3.00894,3.00894,3.00894,,9.22337e+09,-nan,0
3,9,74,,1,0,0,,3.0089,3.0089,3.0089,,9.22337e+09,-nan,0
3,9,75,,1,0,0,,3.00953,3.00953,3.00953,,9.22337e+09,-nan,0
3,9,76,,1,0,0,,3.00665,3.00665,3.00665,,9.22337e+09,-nan,0
3,9,77,,1,0,0,,3.00535,3.00535,3.00535,,9.22337e+09,-nan,0
3,9,78,,1,0,0,,3.01041,3.01041,3.01041,,9.22337e+09,-nan,0
3,9,79,,1,0,0,,3.00931,3.00931,3.00931,,9.22337e+09,-nan,0
3,9,80,,1,0,0,,3.01083,3.01083,3.01083,,9.22337e+09,-nan,0
3,9,81,,1,0,0,,3.01069,3.01069,3.01069,,9.22337e+09,-nan,0
3,9,82,,1,0,0,,3.01042,3.01042,3.01042,,9.22337e+09,-nan,0
3,9,83,,1,0,0,,3.00485,3.00485,3.00485,,9.22337e+09,-nan,0
3,9,84,,1,0,0,,3.00903,3.00903,3.00903,,9.22337e+09,-nan,0
3,9,85,,1,0,0,,3.00795,3.00795,3.00795,,9.22337e+09,-nan,0
3,9,86,,1,0,0,,3.00904,3.00904,3.00904,,9.22337e+09,-nan,0
3,9,87,,1,0,0,,3.00826,3.00826,3.00826,,9.22337e+09,-nan,0
3,9,88,,1,0,0,,3.00683,3.00683,3.00683,,9.22337e+09,-nan,0
3,9,89,,1,0,0,,3.0108,3.0108,3.0108,,9.22337e+09,-nan,0
3,9,90,,1,0,0,,3.00858,3.00858,3.00858,,9.22337e+09,-nan,0
3,9,91,,1,0,0,,3.01012,3.01012,3.01012,,9.22337e+09,-nan,0
3,9,92,,1,0,0,,3.00912,3.00912,3.00912,,9.22337e+09,-nan,0
3,9,93,,1,0,0,,3.0106,3.0106,3.0106,,9.22337e+09,-nan,0
3,9,94,,1,0,0,,3.00894,3.00894,3.00894,,9.22337e+09,-nan,0
3,9,95,,1,0,0,,3.01259,3.01259,3.01259,,9.22337e+09,-nan,0
3,9,96,,1,0,0,,3.01048,3.01048,3.01048,,9.22337e+09,-nan,0
3,9,97,,1,0,0,,3.01111,3.01111,3.01111,,9.22337e+09,-nan,0
3,9,98,,1,0,0,,3.01035,3.01035,3.01035,,9.22337e+09,-nan,0
3,9,99,,1,0,0,,3.01064,3.01064,3.01064,,9.22337e+09,-nan,0
3,9,100,,1,0,0,,3.00434,3.00434,3.00434,,9.22337e+09,-nan,0
3,9,101,,1,0,0,,3.0064,3.0064,3.0064,,9.22337e+09,-nan,0
3,9,102,,1,0,0,,3.00825,3.00825,3.00825,,9.22337e+09,-nan,0
3,9,103,,1,0,0,,3.00835,3.00835,3.00835,,9.22337e+09,-nan,0
3,9,104,,1,0,0,,3.00386,3.00386,3.00386,,9.22337e+09,-nan,0
3,9,105,,1,0,0,,3.01123,3.01123,3.01123,,9.22337e+09,-nan,0
3,9,106,,1,0,0,,3.00852,3.00852,3.00852,,9.22337e+09,-nan,0
3,9,107,,1,0,0,,3.0047,3.0047,3.0047,,9.22337e+09,-nan,0
3,9,108,,1,0,0,,3.00418,3.00418,3.00418,,9.22337e+09,-nan,0
3,9,109,,1,0,0,,3.00496,3.00496,3.00496,,9.22337e+09,-nan,0
3,9,110,,1,0,0,,3.0071,3.0071,3.0071,,9.22337e+09,-nan,0
3,9,111,,1,0,0,,3.00472,3.00472,3.00472,,9.22337e+09,-nan,0
3,9,112,,1,0,0,,3.00485,3.00485,3.00485,,9.22337e+09,-nan,0
3,9,113,,1,0,0,,3.00655,3.00655,3.00655,,9.22337e+09,-nan,0
3,9,114,,1,0,0,,3.00822,3.00822,3.00822,,9.22337e+09,-nan,0
3,9,115,,1,0,0,,3.00976,3.00976,3.00976,,9.22337e+09,-nan,0
3,9,116,,1,0,0,,3.00547,3.00547,3.00547,,9.22337e+09,-nan,0
3,9,117,,1,0,0,,3.00587,3.00587,3.00587,,9.22337e+09,-nan,0
3,9,118,,1,0,0,,3.00997,3.00997,3.00997,,9.22337e+09,-nan,0
3,9,119,,1,0,0,,3.01032,3.01032,3.01032,,9.22337e+09,-nan,0
3,9,120,,1,0,0,,3.00491,3.00491,3.00491,,9.22337e+09,-nan,0
3,9,121,,1,0,0,,3.00488,3.00488,3.00488,,9.22337e+09,-nan,0
3,9,122,,1,0,0,,3.00889,3.00889,3.00889,,9.22337e+09,-nan,0
3,9,123,,1,0,0,,3.00977,3.00977,3.00977,,9.22337e+09,-nan,0
3,9,124,,1,0,0,,3.00853,3.00853,3.00853,,9.22337e+09,-nan,0
3,9,125,,1,0,0,,3.01037,3.01037,3.01037,,9.22337e+09,-nan,0
3,9,126,,1,0,0,,3.01015,3.01015,3.01015,,9.22337e+09,-nan,0
3,9,127,,1,0,0,,3.00942,3.00942,3.00942,,9.22337e+09,-nan,0
3,9,128,,1,0,0,,3.00833,3.00833,3.00833,,9.22337e+09,-nan,0
3,9,129,,1,0,0,,3.0099,3.0099,3.0099,,9.22337e+09,-nan,0
3,9,130,,1,0,0,,3.00718,3.00718,3.00718,,9.22337e+09,-nan,0
3,9,131,,1,0,0,,3.00739,3.00739,3.00739,,9.22337e+09,-nan,0
3,9,132,,1,0,0,,3.00464,3.00464,3.00464,,9.22337e+09,-nan,0
3,9,133,,1,0,0,,3.00528,3.00528,3.00528,,9.22337e+09,-nan,0
3,9,134,,1,0,0,,3.00856,3.00856,3.00856,,9.22337e+09,-nan,0
3,9,135,,1,0,0,,3.00468,3.00468,3.00468,,9.22337e+09,-nan,0
3,9,136,,1,0,0,,3.00377,3.00377,3.00377,,9.22337e+09,-nan,0
3,9,137,,1,0,0,,3.00993,3.00993,3.00993,,9.22337e+09,-nan,0
3,9,138,,1,0,0,,3.01055,3.01055,3.01055,,9.22337e+09,-nan,0
3,9,139,,1,0,0,,3.01069,3.01069,3.01069,,9.22337e+09,-nan,0
3,9,140,,1,0,0,,3.00679,3.00679,3.00679,,9.22337e+09,-nan,0
3,9,141,,1,0,0,,3.00511,3.00511,3.00511,,9.22337e+09,-nan,0
3,9,142,,1,0,0,,3.01065,3.01065,3.01065,,9.22337e+09,-nan,0
3,9,143,,1,0,0,,3.00608,3.00608,3.00608,,9.22337e+09,-nan,0
3,9,144,,1,0,0,,3.00819,3.00819,3.00819,,9.22337e+09,-nan,0
3,9,145,,1,0,0,,3.00529,3.00529,3.00529,,9.22337e+09,-nan,0
3,9,146,,1,0,0,,3.0059,3.0059,3.0059,,9.22337e+09,-nan,0
3,9,147,,1,0,0,,3.00793,3.00793,3.00793,,9.22337e+09,-nan,0
3,9,148,,1,0,0,,3.00616,3.00616,3.00616,,9.22337e+09,-nan,0
3,9,149,,1,0,0,,3.00782,3.00782,3.00782,,9.22337e+09,-nan,0
3,9,150,,1,0,0,,3.01021,3.01021,3.01021,,9.22337e+09,-nan,0
3,9,151,,1,0,0,,3.00641,3.00641,3.00641,,9.22337e+09,-nan,0
3,9,152,,1,0,0,,3.01058,3.01058,3.01058,,9.22337e+09,-nan,0
3,9,153,,1,0,0,,3.00872,3.00872,3.00872,,9.22337e+09,-nan,0
3,9,154,,1,0,0,,3.00452,3.00452,3.00452,,9.22337e+09,-nan,0
3,9,155,,1,0,0,,3.00557,3.00557,3.00557,,9.22337e+09,-nan,0
3,9,156,,1,0,0,,3.00753,3.00753,3.00753,,9.22337e+09,-nan,0
3,9,157,,1,0,0,,3.00973,3.00973,3.00973,,9.22337e+09,-nan,0
3,9,158,,1,0,0,,3.00418,3.00418,3.00418,,9.22337e+09,-nan,0
3,9,159,,1,0,0,,3.00946,3.00946,3.00946,,9.22337e+09,-nan,0
3,9,160,,1,0,0,,3.0037,3.0037,3.0037,,9.22337e+09,-nan,0
3,9,161,,1,0,0,,3.00741,3.00741,3.00741,,9.22337e+09,-nan,0
3,9,162,,1,0,0,,3.00868,3.00868,3.00868,,9.22337e+09,-nan,0
3,9,163,,1,0,0,,3.01055,3.01055,3.01055,,9.22337e+09,-nan,0
3,9,164,,1,0,0,,3.00881,3.00881,3.00881,,9.22337e+09,-nan,0
3,9,165,,1,0,0,,3.00921,3.00921,3.00921,,9.22337e+09,-nan,0
3,9,166,,1,0,0,,3.00468,3.00468,3.00468,,9.22337e+09,-nan,0
3,9,167,,1,0,0,,3.0106,3.0106,3.0106,,9.22337e+09,-nan,0
3,9,168,,1,0,0,,3.00847,3.00847,3.00847,,9.22337e+09,-nan,0
3,9,169,,1,0,0,,3.00856,3.00856,3.00856,,9.22337e+09,-nan,0
3,9,170,,1,0,0,,3.01059,3.01059,3.01059,,9.22337e+09,-nan,0
4,1,1,,1,0,0,,3.04177,3.04177,3.04177,,9.22337e+09,-nan,0
4,1,2,,1,0,0,,3.00821,3.00821,3.00821,,9.22337e+09,-nan,0
4,1,3,,1,0,0,,3.00441,3.00441,3.00441,,9.22337e+09,-nan,0
4,1,4,,1,0,0,,3.00761,3.00761,3.00761,,9.22337e+09,-nan,0
4,1,5,,1,0,0,,3.00981,3.00981,3.00981,,9.22337e+09,-nan,0
4,1,6,,1,0,0,,3.00721,3.00721,3.00721,,9.22337e+09,-nan,0
4,1,7,,1,0,0,,3.00751,3.00751,3.00751,,9.22337e+09,-nan,0
4,1,8,,1,0,0,,3.00649,3.00649,3.00649,,9.22337e+09,-nan,0
4,1,9,,1,0,0,,3.00706,3.00706,3.00706,,9.22337e+09,-nan,0
4,1,10,,1,0,0,,3.01155,3.01155,3.01155,,9.22337e+09,-nan,0
4,1,11,,1,0,0,,3.00869,3.00869,3.00869,,9.22337e+09,-nan,0
4,1,12,,1,0,0,,3.00429,3.00429,3.00429,,9.22337e+09,-nan,0
4,1,13,,1,0,0,,3.00479,3.00479,3.00479,,9.22337e+09,-nan,0
4,1,14,,1,0,0,,3.00659,3.00659,3.00659,,9.22337e+09,-nan,0
4,1,15,,1,0,0,,3.00874,3.00874,3.00874,,9.22337e+09,-nan,0
4,1,16,,1,0,0,,3.0037,3.0037,3.0037,,9.22337e+09,-nan,0
4,1,17,,1,0,0,,3.00929,3.00929,3.00929,,9.22337e+09,-nan,0
4,1,18,,1,0,0,,3.0084,3.0084,3.0084,,9.22337e+09,-nan,0
4,1,19,,1,0,0,,3.0089,3.0089,3.0089,,9.22337e+09,-nan,0
4,1,20,,1,0,0,,3.00517,3.00517,3.00517,,9.22337e+09,-nan,0
4,1,21,,1,0,0,,3.00829,3.00829,3.00829,,9.22337e+09,-nan,0
4,1,22,,1,0,0,,3.01044,3.01044,3.01044,,9.22337e+09,-nan,0
4,1,23,,1,0,0,,3.00757,3.00757,3.00757,,9.22337e+09,-nan,0
4,1,24,,1,0,0,,3.00935,3.00935,3.00935,,9.22337e+09,-nan,0
4,1,25,,1,0,0,,3.00722,3.00722,3.00722,,9.22337e+09,-nan,0
4,1,26,,1,0,0,,3.0061,3.0061,3.0061,,9.22337e+09,-nan,0
4,1,27,,1,0,0,,3.0086,3.0086,3.0086,,9.22337e+09,-nan,0
4,1,28,,1,0,0,,3.0081,3.0081,3.0081,,9.22337e+09,-nan,0
4,1,29,,1,0,0,,3.00593,3.00593,3.00593,,9.22337e+09,-nan,0
4,1,30,,1,0,0,,3.01022,3.01022,3.01022,,9.22337e+09,-nan,0
4,1,31,,1,0,0,,3.0039,3.0039,3.0039,,9.22337e+09,-nan,0
4,1,32,,1,0,0,,3.00427,3.00427,3.00427,,9.22337e+09,-nan,0
4,1,33,,1,0,0,,3.00708,3.00708,3.00708,,9.22337e+09,-nan,0
4,1,34,,1,0,0,,3.00864,3.00864,3.00864,,9.22337e+09,-nan,0
4,1,35,,1,0,0,,3.00508,3.00508,3.00508,,9.22337e+09,-nan,0
4,1,36,,1,0,0,,3.01096,3.01096,3.01096,,9.22337e+09,-nan,0
4,1,37,,1,0,0,,3.00745,3.00745,3.00745,,9.22337e+09,-nan,0
4,1,38,,1,0,0,,3.00952,3.00952,3.00952,,9.22337e+09,-nan,0
4,1,39,,1,0,0,,3.00847,3.00847,3.00847,,9.22337e+09,-nan,0
4,1,40,,1,0,0,,3.00839,3.00839,3.00839,,9.22337e+09,-nan,0
4,1,41,,1,0,0,,3.0085,3.0085,3.0085,,9.22337e+09,-nan,0
4,1,42,,1,0,0,,3.01068,3.01068,3.01068,,9.22337e+09,-nan,0
4,1,43,,1,0,0,,3.00661,3.00661,3.00661,,9.22337e+09,-nan,0
4,1,44,,1,0,0,,3.01064,3.01064,3.01064,,9.22337e+09,-nan,0
4,1,45,,1,0,0,,3.0059,3.0059,3.0059,,9.22337e+09,-nan,0
4,1,46,,1,0,0,,3.00702,3.00702,3.00702,,9.22337e+09,-nan,0
4,1,47,,1,0,0,,3.00995,3.00995,3.00995,,9.22337e+09,-nan,0
4,1,48,,1,0,0,,3.00865,3.00865,3.00865,,9.22337e+09,-nan,0
4,1,49,,1,0,0,,3.01043,3.01043,3.01043,,9.22337e+09,-nan,0
4,1,50,,1,0,0,,3.00762,3.00762,3.00762,,9.22337e+09,-nan,0
4,1,51,,1,0,0,,3.00635,3.00635,3.00635,,9.22337e+09,-nan,0
