A-dq

QoS,BE
SRC, DST,,SEND, DROP, DROP %,,MIN DELAY,AVG DELAY,MAX DELAY,,MIN JITTER,AVG JITTER,MAX JITTER
6,3,,425,0,0,,0,2.03294,10
6,4,,405,0,0,,0,1.34815,10
6,5,,394,0,0,,0,0.708122,4
6,7,,418,0,0,,0,0.684211,5
6,8,,438,0,0,,0,1.55251,11
6,9,,401,0,0,,0,2.02494,10
7,1,,367,0,0,,0,2.09264,9
7,2,,419,0,0,,0,2.72554,11
7,3,,442,0,0,,0,2.75566,15
7,4,,413,0,0,,0,2.30993,10
7,5,,411,0,0,,0,1.37956,9
7,6,,435,0,0,,0,0.77931,5
7,8,,405,0,0,,0,0.6,4
7,9,,404,0,0,,0,1.31683,9
8,1,,439,0,0,,0,1.43964,8
8,2,,403,0,0,,0,2.21588,12
8,3,,403,0,0,,0,2.75186,12
8,4,,420,0,0,,0,2.98571,17
8,5,,405,0,0,,0,2.23457,12
8,6,,428,0,0,,0,1.31776,7
8,7,,428,0,0,,0,0.714953,5
8,9,,437,0,0,,0,0.627002,7
9,1,,440,0,0,,0,0.684091,4
9,2,,421,0,0,,0,1.46556,9
9,3,,400,0,0,,0,2.0775,13
9,4,,388,0,0,,0,2.04124,10
9,5,,398,0,0,,0,2.64573,12
9,6,,425,0,0,,0,2.07294,14
9,7,,409,0,0,,0,1.38875,11
9,8,,433,0,0,,0,0.725173,6
QoS,SN
SRC, DST,,SEND, DROP, DROP %,,MIN DELAY,AVG DELAY,MAX DELAY,,MIN JITTER,AVG JITTER,MAX JITTER
1,2,,1266,0,0,,0,52.0869,148
1,3,,1216,0,0,,0,115.437,276
1,4,,1242,0,0,,0,114.725,276
1,5,,1174,0,0,,0,186.267,374
1,6,,1218,0,0,,15,220.758,444
1,7,,1139,0,0,,4,148.853,334
1,8,,1226,0,0,,0,107.406,254
1,9,,1224,0,0,,0,50.4355,154
2,1,,1192,0,0,,0,53.1124,149
2,3,,1205,0,0,,0,62.878,149
2,4,,1212,0,0,,0,63.415,143
2,5,,1262,0,0,,0,133.524,249
2,6,,1275,0,0,,56,216.488,378
2,7,,1211,0,0,,3,200.936,420
2,8,,1238,0,0,,0,154.708,382
2,9,,1233,0,0,,0,101.505,256
3,1,,1258,0,0,,0,110.895,263
3,2,,1310,0,0,,0,58.5313,148
3,4,,1223,0,0,,0,0.515127,13
3,5,,1235,0,0,,0,71.4389,145
3,6,,1248,0,0,,0,155.905,292
3,7,,1276,0,0,,16,199.411,386
3,8,,1319,0,0,,0,214.19,403
3,9,,1240,0,0,,0,160.229,296
4,1,,1261,0,0,,0,174.244,386
4,2,,1198,0,0,,0,127.053,256
4,3,,1241,0,0,,0,69.5536,149
4,5,,1239,0,0,,0,0.344633,9
4,6,,1280,0,0,,0,87.7867,223
4,7,,1193,0,0,,12,133.114,307
4,8,,1236,0,0,,12,179.327,435
4,9,,1299,0,0,,0,229.824,417
5,1,,1270,0,0,,25,245.676,444
5,2,,1226,0,0,,17,191.14,366
5,3,,1289,0,0,,0,135.083,260
5,4,,1223,0,0,,0,62.399,152
5,6,,1267,0,0,,0,47.1097,134
5,7,,1246,0,0,,0,90.6404,233
5,8,,1260,0,0,,2,137.729,332
5,9,,1250,0,0,,0,170.359,363
