0	2
30	3
60	4
60	5
60	5
90	6
90	7
90	8
90	9
90	9
90	9
90	9
120	9
120	9
120	9
120	9
120	10
120	10
120	10
120	10
150	11
150	11
150	11
150	11
150	11
150	11
150	11
150	11
150	11
180	11
180	12
180	13
180	14
180	14
180	14
180	14
180	15
180	16
180	16
180	16
180	16
180	16
180	17
180	17
210	17
210	17
210	17
210	17
210	18
210	18
210	18
210	18
210	18
210	18
210	18
210	18
210	19
210	19
210	19
210	19
210	19
240	19
240	19
240	19
240	19
240	19
240	20
240	20
240	20
240	20
240	20
240	20
240	20
240	20
240	20
240	20
240	20
240	20
240	20
240	21
270	21
270	21
270	21
270	21
270	21
270	21
270	22
270	22
270	22
270	22
270	22
270	22
270	22
270	22
270	22
270	22
270	22
270	22
270	22
270	22
