0	2
0	4
30	5
30	5
30	6
30	7
30	8
30	9
30	10
30	11
60	11
60	12
60	13
60	14
60	14
60	15
60	15
60	15
60	15
60	15
60	15
60	16
60	16
60	17
90	17
90	17
90	17
90	18
90	18
90	19
90	19
90	19
90	20
90	20
90	20
90	20
90	20
90	21
90	22
90	22
90	22
90	22
90	22
90	23
120	23
120	23
120	24
120	25
120	25
120	25
120	25
120	25
120	25
120	25
120	25
120	25
120	25
120	25
120	25
120	26
120	27
120	27
120	27
120	28
120	28
120	28
120	28
120	28
120	28
120	29
150	29
150	29
150	29
150	29
150	29
150	29
150	29
150	29
150	29
150	29
150	29
150	29
150	29
150	29
150	29
150	29
150	29
150	29
150	29
150	29
150	29
150	29
150	29
150	29
150	29
150	29
180	29
180	29
180	29
180	29
180	29
180	29
180	29
180	29
180	29
180	29
180	29
180	29
180	29
180	29
180	29
180	29
180	29
180	29
180	29
180	29
180	29
180	29
180	29
180	29
180	29
180	29
210	29
210	29
210	29
210	29
210	29
210	29
210	29
210	29
210	29
210	29
210	29
210	29
210	29
210	29
210	29
210	29
210	29
210	29
210	29
210	29
210	29
210	29
210	29
210	29
210	29
210	29
240	29
240	29
240	29
240	29
240	29
240	29
240	29
240	29
240	29
240	29
240	29
240	29
240	29
240	29
240	29
240	29
240	29
240	29
240	29
240	29
240	29
240	29
240	29
240	29
240	29
240	29
270	29
270	29
270	29
270	29
270	29
270	29
270	29
270	29
270	29
270	29
270	29
270	29
270	29
270	29
270	29
270	29
270	29
270	29
270	29
270	29
270	29
270	29
270	29
270	29
270	29
270	29
